"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","Group"
0.487958209676132,0.00985735155022143,-0.322826157734933,-0.0996156193775983,-0.0299063898413145,0.0826698605444058,-0.0404636314258162,0.212675146219836,-0.0568356244101878,-0.0500735837195094,0.00277397757096766,"Л"
-0.235436633162711,0.358110038443172,-0.470738787155775,0.175889565760692,0.186036538743139,0.0436134440471281,0.133605867449853,0.0948754072385361,-0.0534809706880444,0.00638047788699463,0.0361770331333561,"Л"
0.660719353725177,0.175371293164062,-0.503171198719718,-0.0710558374052054,-0.144907045929182,-0.0139061438875138,0.0714705961686525,-0.0830997748048614,0.0362577581603171,-0.11540858544021,0.00277166023072953,"Л"
0.708407055955148,0.043311231647438,-0.351032832675813,0.104244795797955,-0.0940565458416753,0.187677648983423,-0.0266827605123177,-0.150331572240948,-0.0485195123337824,0.000831184057502778,-0.0248529233944521,"Л"
0.377309352482808,0.108752782884956,-0.356703154115845,0.170219789240778,0.221999089567383,-0.0615578268433855,0.10672886862664,0.000975642261737501,-0.0226741635219135,-0.0106723524376445,0.0026581009865693,"Л"
0.0959542334936104,-0.107888302380135,0.0493560935389308,-0.117901813863807,-0.0423722246876186,0.127277874624974,-0.043328176658375,-0.0969037712953316,-0.108035667318184,-0.0304583679330299,0.0362322123261783,"Л"
0.615234657882662,-0.0428947607477663,-0.148747806461044,0.322898436635743,0.290710661879866,0.421332309531054,-0.29304028667316,-0.0896863127614415,0.172474195186258,-0.0588753255010044,0.0319844047310459,"Л"
0.965203141771966,-0.0127587011538808,0.205106653651414,0.278238884554665,0.451435493192271,-0.0855051304143802,0.0551292730674887,-0.0241391050088813,0.124106490925908,-0.0120497909087092,-0.00948931710836887,"Л"
-0.396679531770471,-0.279779595733767,0.0960891784207667,0.352383212121538,-0.210454629609778,0.0662034247230505,0.0122977219286055,0.0848256711190977,0.0237335000538845,-0.019753584514908,-0.0226072048843777,"О"
0.648401299862855,-0.273397409660112,0.0548899115868815,0.324460290309807,-0.124266539154127,-0.107176283407739,0.245373959513225,0.0313687350821,0.15962084245748,0.0192031133997616,0.0213405085913831,"О"
0.645362620196418,-0.463343391263695,0.415378602429054,-0.297092292173568,-0.0999946595215258,-0.0180814513670054,-0.157602410507035,0.252211766306366,-0.145916541014506,-0.104131581937054,-0.0325809856630275,"О"
-0.258247938412823,-0.0294072681047651,-0.0511724551617052,0.161378460083308,-0.152673419600655,0.0622988981544164,-0.0428815159609726,0.041152156163611,0.0114636555164877,-0.0428020912315127,-0.0215757691452681,"О"
-0.408864098842406,-0.40830524716506,0.25094807816257,0.0705164756093874,0.0413898231357862,-0.128335063039546,-0.0102313333218407,-0.0237249480609876,-0.0780414031977427,0.0458688711579087,-0.0134875546832002,"О"
-0.774291533284716,-0.0817924146056171,0.0454431149876949,0.30221985235307,-0.122349924950918,-0.0629692224215625,-0.126350217432552,0.183348969379098,-0.0113805630878654,-0.0312353355516288,-0.0531121605399109,"О"
-0.106406084989542,-0.0160006762282152,-0.22801991781081,0.169153650053975,-0.41903370858835,-0.0560704534642172,-0.100375266080103,0.0687388503732861,-0.0832997863998169,0.0589339471369869,0.000779414767688086,"О"
-0.363939863603334,0.222414266139257,-0.156468690431531,0.262484591049196,-0.177933393072885,-0.397971055013195,-0.311476864166031,-0.24861966439971,0.0664692708109,-0.0448341917152498,-0.0465009811885857,"О"
-0.663893300590029,-0.256533920619701,0.139064726224703,0.322392516675811,0.0659401327845447,-0.00931279036241663,-0.0691329783372297,0.0333296300351992,-0.0883236201136359,-0.042329202763023,0.045210071072438,"О"
-0.156006542840557,-0.386076796224935,0.222920113153079,0.219659126838109,-0.0437788129111372,-0.11133509382769,-0.0687039152940286,0.0591572423630269,0.0123393715480062,-0.0487711021313181,0.0593595277231542,"О"
-0.0403405111493053,-0.225186604211268,-0.0198361571470839,0.525731700942605,-0.0246475951603107,-0.0552504522612895,-0.11276956085494,0.0340099322447874,0.0379602313092462,0.0380085925238046,-0.0449242570718709,"О"
